condition,variant,swarm_seed,controller_seed,seed,obstacle_layout_seed,obstacle_center_permutation,scenario_id,wall_pairs,wall_count,wall_width,wall_extension,trigger_progress,activation_preview_clearance,activation_step,activation_progress,activation_reason,activation_clearance,block_step,success,failure_reason,reached_goal,collision,not_reaching,first_collision_step,collision_after_block,exposed_to_blocker,goal_reached_before_block,final_dist,min_clearance_dynamic,min_clearance_after_block,path_length,path_length_after_block,control_effort,control_effort_after_block,control_smoothness,control_smoothness_after_block,steps,steps_after_block,runtime_sec,runtime_per_step_sec,goal_tolerance,error
dynamic_wall,gaussian_prior_mppi,5,36,36,36,0->3;1->6;2->5;3->4;4->1;5->0;6->2,wall_0_1,0-1,1,0.4,0.2,0.25,0.75,16,0.23907967245939782,clearance_preview,0.685324177576883,16,True,,True,False,False,,False,True,False,0.2588448534919063,0.04612670657815274,0.04612670657815274,14.01820161616762,11.309752820321723,103.6315355795452,68.06664804263903,38.392580929475926,32.48198478965193,66,50,0.5450707370182499,0.008258647530579545,0.3,
dynamic_wall,corridor_prior_mppi,5,36,36,36,0->3;1->6;2->5;3->4;4->1;5->0;6->2,wall_0_1,0-1,1,0.4,0.2,0.25,0.75,15,0.23881528570901536,clearance_preview,0.7083340306506272,15,True,,True,False,False,,False,True,False,0.28973561343170906,0.15099490263639037,0.15099490263639037,13.530167493805415,10.820246257305302,122.7303272685171,77.5277861942613,48.574176930145754,32.20158186132917,60,45,0.33959952800069004,0.005659992133344834,0.3,
dynamic_wall,frenet_corridor_mppi,5,36,36,36,0->3;1->6;2->5;3->4;4->1;5->0;6->2,wall_0_1,0-1,1,0.4,0.2,0.25,0.75,16,0.23984833147416634,clearance_preview,0.6764592559637879,16,True,,True,False,False,,False,True,False,0.29766264685282456,0.050898316229400054,0.050898316229400054,12.44706987605497,9.729799250615708,99.66174583610739,63.89201625636601,21.54691711795317,14.828158582302853,55,39,0.420214263984235,0.007640259345167909,0.3,
dynamic_wall,control_bank_mppi,5,36,36,36,0->3;1->6;2->5;3->4;4->1;5->0;6->2,wall_0_1,0-1,1,0.4,0.2,0.25,0.75,15,0.2255007874097708,clearance_preview,0.7490343509086994,15,True,,True,False,False,,False,True,False,0.2338752709927005,0.026496523261485355,0.026496523261485355,13.41371387353678,10.856821236650218,100.80859105493633,58.013230741104735,60.72881598855387,34.23526326315601,59,44,0.43115479600965045,0.007307708406943228,0.3,
dynamic_wall,standard_mppi,5,36,36,36,0->3;1->6;2->5;3->4;4->1;5->0;6->2,wall_0_1,0-1,1,0.4,0.2,0.25,0.75,13,0.1909884328402313,clearance_preview,0.7425998390816448,13,False,collision,True,True,False,14,True,True,False,0.2144879219290879,-0.14344997934970133,-0.14344997934970133,11.867473038719359,9.54797146514863,294.14457198993733,243.2449895049613,187.65087202978938,177.15108423419287,76,63,0.24809339302009903,0.003264386750264461,0.3,
static_wall,gaussian_prior_mppi,5,36,36,36,0->3;1->6;2->5;3->4;4->1;5->0;6->2,wall_0_1,0-1,1,0.4,0.2,,0.75,0,0.0,from_start,,0,True,,True,False,False,,False,True,False,0.23201745153195213,0.3981479211445948,0.3981479211445948,17.278490176540082,17.278490176540082,79.65361095410111,79.65361095410111,25.374223342971256,25.374223342971256,66,66,0.549101957003586,0.008319726621266454,0.3,
static_wall,corridor_prior_mppi,5,36,36,36,0->3;1->6;2->5;3->4;4->1;5->0;6->2,wall_0_1,0-1,1,0.4,0.2,,0.75,0,0.0,from_start,,0,True,,True,False,False,,False,True,False,0.24689179850613852,0.3922302459296149,0.3922302459296149,16.955328900757316,16.955328900757316,87.90358124707213,87.90358124707213,42.942472148146464,42.942472148146464,66,66,0.3729049709800165,0.005650075317879038,0.3,
static_wall,frenet_corridor_mppi,5,36,36,36,0->3;1->6;2->5;3->4;4->1;5->0;6->2,wall_0_1,0-1,1,0.4,0.2,,0.75,0,0.0,from_start,,0,True,,True,False,False,,False,True,False,0.28395730938537417,0.4159819194561016,0.4159819194561016,17.340590184311,17.340590184311,77.5524133956993,77.5524133956993,23.82643318201484,23.82643318201484,66,66,0.49915374201373197,0.007562935485056545,0.3,
static_wall,control_bank_mppi,5,36,36,36,0->3;1->6;2->5;3->4;4->1;5->0;6->2,wall_0_1,0-1,1,0.4,0.2,,0.75,0,0.0,from_start,,0,True,,True,False,False,,False,True,False,0.25588961697404167,0.5880224751724308,0.5880224751724308,16.497106897353213,16.497106897353213,81.51800217814704,81.51800217814704,24.586073752180603,24.586073752180603,65,65,0.475917820003815,0.007321812615443308,0.3,
static_wall,standard_mppi,5,36,36,36,0->3;1->6;2->5;3->4;4->1;5->0;6->2,wall_0_1,0-1,1,0.4,0.2,,0.75,0,0.0,from_start,,0,False,collision,False,True,False,18,True,True,False,8.305374597927697,-0.4609423938993048,-0.4609423938993048,4.646896696151324,4.646896696151324,723.2052381496047,723.2052381496047,554.3000436078644,554.3000436078644,150,150,0.5537485410168301,0.003691656940112201,0.3,
dynamic_wall,gaussian_prior_mppi,5,36,36,36,0->3;1->6;2->5;3->4;4->1;5->0;6->2,wall_0_2,0-2,1,0.4,0.2,0.25,0.75,16,0.23907967245939782,clearance_preview,0.6492266774542803,16,False,collision,False,True,False,20,True,True,False,7.753784625396201,-0.21345195801589373,-0.21345195801589373,3.907236423861342,1.1987876280154466,474.1578514787466,438.5929639418404,543.8329160832379,539.8659764951756,150,134,1.0428518480039202,0.006952345653359468,0.3,
dynamic_wall,corridor_prior_mppi,5,36,36,36,0->3;1->6;2->5;3->4;4->1;5->0;6->2,wall_0_2,0-2,1,0.4,0.2,0.25,0.75,15,0.23881528570901536,clearance_preview,0.6651326609159591,15,False,collision,True,True,False,18,True,True,False,0.2742520693553497,-0.37779944938334575,-0.37779944938334575,11.661882979175076,8.951961742674962,192.06880752900548,146.86626645474968,71.33341431491044,56.56112641868846,53,38,0.27032985200639814,0.005100563245403739,0.3,
dynamic_wall,frenet_corridor_mppi,5,36,36,36,0->3;1->6;2->5;3->4;4->1;5->0;6->2,wall_0_2,0-2,1,0.4,0.2,0.25,0.75,16,0.23984833147416634,clearance_preview,0.6388452803873761,16,False,collision,False,True,False,20,True,True,False,7.649979853021742,-0.281452522245722,-0.281452522245722,4.094547481329056,1.3772768558897943,711.0063000929649,675.2365705132235,635.6819186042267,631.3195852188762,150,134,1.0028672339976765,0.00668578155998451,0.3,
dynamic_wall,control_bank_mppi,5,36,36,36,0->3;1->6;2->5;3->4;4->1;5->0;6->2,wall_0_2,0-2,1,0.4,0.2,0.25,0.75,16,0.24561356580879062,clearance_preview,0.5938266501340626,16,False,collision,True,True,False,19,True,True,False,0.3022349796646403,-0.37473366695785054,-0.37473366695785054,11.424401351622024,8.638411243802127,175.15186410527724,131.15104286433498,108.6317971956237,80.7411204798471,51,35,0.3565588539931923,0.0069913500782978885,0.3,
dynamic_wall,standard_mppi,5,36,36,36,0->3;1->6;2->5;3->4;4->1;5->0;6->2,wall_0_2,0-2,1,0.4,0.2,0.25,0.75,13,0.1909884328402313,clearance_preview,0.7039837522254953,13,False,collision,True,True,False,14,True,True,False,0.22976517458980023,-0.1563371074213926,-0.1563371074213926,11.923474384514204,9.603972810943475,237.55002118802838,186.65043870305232,107.8507226852202,98.56185073484059,61,48,0.16673135600285605,0.0027333009180796073,0.3,
static_wall,gaussian_prior_mppi,5,36,36,36,0->3;1->6;2->5;3->4;4->1;5->0;6->2,wall_0_2,0-2,1,0.4,0.2,,0.75,0,0.0,from_start,,0,True,,True,False,False,,False,True,False,0.24345211106713502,0.46865403930845567,0.46865403930845567,18.16988997843406,18.16988997843406,65.26506500463407,65.26506500463407,24.573969361503632,24.573969361503632,68,68,0.43030799998086877,0.0063280588232480705,0.3,
static_wall,corridor_prior_mppi,5,36,36,36,0->3;1->6;2->5;3->4;4->1;5->0;6->2,wall_0_2,0-2,1,0.4,0.2,,0.75,0,0.0,from_start,,0,True,,True,False,False,,False,True,False,0.26525413999633335,0.43398508455647805,0.43398508455647805,19.729581993208342,19.729581993208342,126.94003767748401,126.94003767748401,53.108303419773875,53.108303419773875,80,80,0.3428859440027736,0.00428607430003467,0.3,
static_wall,frenet_corridor_mppi,5,36,36,36,0->3;1->6;2->5;3->4;4->1;5->0;6->2,wall_0_2,0-2,1,0.4,0.2,,0.75,0,0.0,from_start,,0,True,,True,False,False,,False,True,False,0.2850732389105837,0.46591749391102816,0.46591749391102816,17.979270346294282,17.979270346294282,69.67853500638287,69.67853500638287,28.116387829738457,28.116387829738457,67,67,0.3892487639968749,0.005809683044729477,0.3,
static_wall,control_bank_mppi,5,36,36,36,0->3;1->6;2->5;3->4;4->1;5->0;6->2,wall_0_2,0-2,1,0.4,0.2,,0.75,0,0.0,from_start,,0,True,,True,False,False,,False,True,False,0.2829252295854516,0.5875767419010616,0.5875767419010616,17.47370303450688,17.47370303450688,69.25509840470285,69.25509840470285,28.44393069236851,28.44393069236851,64,64,0.34843936600373127,0.005444365093808301,0.3,
static_wall,standard_mppi,5,36,36,36,0->3;1->6;2->5;3->4;4->1;5->0;6->2,wall_0_2,0-2,1,0.4,0.2,,0.75,0,0.0,from_start,,0,False,collision,False,True,False,18,True,True,False,8.305374597927697,-0.4609423938993048,-0.4609423938993048,4.646896696151324,4.646896696151324,723.2052381496047,723.2052381496047,554.3000436078644,554.3000436078644,150,150,0.4851241129799746,0.0032341607531998304,0.3,
dynamic_wall,gaussian_prior_mppi,5,36,36,36,0->3;1->6;2->5;3->4;4->1;5->0;6->2,wall_1_2,1-2,1,0.4,0.2,0.25,0.75,17,0.2563791933048726,progress,3.690347702332272,17,True,,True,False,False,,False,True,False,0.30378458540349845,0.14239536114105672,0.14239536114105672,11.844200178072594,8.939917668914777,103.70763072477772,68.04493319724862,25.01325793749578,20.94063310629961,51,34,0.37631044001318514,0.0073786360786899045,0.3,
dynamic_wall,corridor_prior_mppi,5,36,36,36,0->3;1->6;2->5;3->4;4->1;5->0;6->2,wall_1_2,1-2,1,0.4,0.2,0.25,0.75,16,0.2591210310432611,progress,3.6383484049503823,16,True,,True,False,False,,False,True,False,0.28946813865268156,0.04276906449408269,0.04276906449408269,11.589787145043896,8.649842459036845,94.77130924944981,48.77013957101567,26.884157895566236,12.509486736421694,46,30,0.22053692801273428,0.004794281043755093,0.3,
dynamic_wall,frenet_corridor_mppi,5,36,36,36,0->3;1->6;2->5;3->4;4->1;5->0;6->2,wall_1_2,1-2,1,0.4,0.2,0.25,0.75,17,0.25705675359880653,progress,3.6902135576861013,17,True,,True,False,False,,False,True,False,0.28528792014561594,0.11850999220967356,0.11850999220967356,11.892424910986568,8.980299781033239,107.47797951113427,71.64545533201068,23.34527112784191,18.909504027488275,52,35,0.3528363819932565,0.006785315038331856,0.3,
dynamic_wall,control_bank_mppi,5,36,36,36,0->3;1->6;2->5;3->4;4->1;5->0;6->2,wall_1_2,1-2,1,0.4,0.2,0.25,0.75,17,0.2649136484361463,progress,3.5966018703067792,17,True,,True,False,False,,False,True,False,0.29723039952815716,0.11540577537312552,0.11540577537312552,11.817084808020638,8.811764439534409,101.75826564832303,57.67396198456535,39.24587942792882,11.075750159451763,48,31,0.31204116001026705,0.006500857500213897,0.3,
dynamic_wall,standard_mppi,5,36,36,36,0->3;1->6;2->5;3->4;4->1;5->0;6->2,wall_1_2,1-2,1,0.4,0.2,0.25,0.75,16,0.2583533179850401,progress,4.653014096757925,16,False,collision,True,True,False,14,False,True,False,0.2299197590779202,-0.1563371074213926,-0.1563371074213926,11.923475391069998,8.697552556632345,237.54919173306052,161.08216373679275,107.85040951842825,78.10346082007925,61,45,0.15756922602304257,0.0025831020659515176,0.3,
static_wall,gaussian_prior_mppi,5,36,36,36,0->3;1->6;2->5;3->4;4->1;5->0;6->2,wall_1_2,1-2,1,0.4,0.2,,0.75,0,0.0,from_start,,0,True,,True,False,False,,False,True,False,0.2856922571445524,0.10801761431066609,0.10801761431066609,11.795622327998233,11.795622327998233,91.57292524396641,91.57292524396641,17.37296304615825,17.37296304615825,45,45,0.3289852680172771,0.00731078373371727,0.3,
static_wall,corridor_prior_mppi,5,36,36,36,0->3;1->6;2->5;3->4;4->1;5->0;6->2,wall_1_2,1-2,1,0.4,0.2,,0.75,0,0.0,from_start,,0,True,,True,False,False,,False,True,False,0.24610541833665722,0.12301860693003802,0.12301860693003802,11.782576840989849,11.782576840989849,120.7969422917906,120.7969422917906,43.154526029527666,43.154526029527666,50,50,0.2335750690253917,0.004671501380507834,0.3,
static_wall,frenet_corridor_mppi,5,36,36,36,0->3;1->6;2->5;3->4;4->1;5->0;6->2,wall_1_2,1-2,1,0.4,0.2,,0.75,0,0.0,from_start,,0,True,,True,False,False,,False,True,False,0.28332935016580785,0.09851748245569752,0.09851748245569752,11.774343661400257,11.774343661400257,92.28369566594799,92.28369566594799,19.321249782281562,19.321249782281562,45,45,0.2947937940189149,0.006550973200420331,0.3,
static_wall,control_bank_mppi,5,36,36,36,0->3;1->6;2->5;3->4;4->1;5->0;6->2,wall_1_2,1-2,1,0.4,0.2,,0.75,0,0.0,from_start,,0,True,,True,False,False,,False,True,False,0.2862564014301374,0.12266099423248861,0.12266099423248861,11.680633740078326,11.680633740078326,90.1816730681351,90.1816730681351,28.520870985313287,28.520870985313287,44,44,0.2632755590020679,0.00598353543186518,0.3,
static_wall,standard_mppi,5,36,36,36,0->3;1->6;2->5;3->4;4->1;5->0;6->2,wall_1_2,1-2,1,0.4,0.2,,0.75,0,0.0,from_start,,0,False,collision,True,True,False,14,True,True,False,0.2323995681772268,-0.15607170568591583,-0.15607170568591583,11.993237509074618,11.993237509074618,220.94233006884485,220.94233006884485,81.11395560474983,81.11395560474983,57,57,0.1757371349958703,0.0030831076315064963,0.3,
dynamic_wall,gaussian_prior_mppi,5,36,36,36,0->3;1->6;2->5;3->4;4->1;5->0;6->2,walls_0_1__1_2,0-1;1-2,2,0.4,0.2,0.25,0.75,16,0.23907967245939782,clearance_preview,0.685324177576883,16,True,,True,False,False,,False,True,False,0.29265817991716386,0.11216443305932089,0.11216443305932089,19.477890651371073,16.76944185552518,102.47821794572467,66.9133304088185,41.160176179425655,36.93180131792481,91,75,0.8972033599857241,0.009859377582260704,0.3,
dynamic_wall,corridor_prior_mppi,5,36,36,36,0->3;1->6;2->5;3->4;4->1;5->0;6->2,walls_0_1__1_2,0-1;1-2,2,0.4,0.2,0.25,0.75,15,0.23881528570901536,clearance_preview,0.7083340306506272,15,True,,True,False,False,,False,True,False,0.28632192342234686,0.08130512941126189,0.08130512941126189,18.037755847332207,15.327834610832099,113.18998422013543,67.98744314587962,59.65417750924753,44.96607798608115,83,68,0.6134554149757605,0.0073910290960935,0.3,
dynamic_wall,frenet_corridor_mppi,5,36,36,36,0->3;1->6;2->5;3->4;4->1;5->0;6->2,walls_0_1__1_2,0-1;1-2,2,0.4,0.2,0.25,0.75,16,0.23984833147416634,clearance_preview,0.6764592559637879,16,True,,True,False,False,,False,True,False,0.26965155014986175,0.08843977379200102,0.08843977379200102,19.367500702622372,16.65023007718311,108.13068009924027,72.36095051949889,47.73531330112287,41.954384528582246,90,74,0.8412678799941204,0.00934742088882356,0.3,
dynamic_wall,control_bank_mppi,5,36,36,36,0->3;1->6;2->5;3->4;4->1;5->0;6->2,walls_0_1__1_2,0-1;1-2,2,0.4,0.2,0.25,0.75,15,0.2255007874097708,clearance_preview,0.7490343509086994,15,True,,True,False,False,,False,True,False,0.2736597266883343,0.10204696162077176,0.10204696162077176,18.793840756754395,16.236948119867833,158.33329258705646,115.53793227322484,98.47565553749608,71.40354811339965,86,71,0.7366817750153132,0.008566067151340851,0.3,
dynamic_wall,standard_mppi,5,36,36,36,0->3;1->6;2->5;3->4;4->1;5->0;6->2,walls_0_1__1_2,0-1;1-2,2,0.4,0.2,0.25,0.75,13,0.1909884328402313,clearance_preview,0.7425998390816448,13,False,collision,True,True,False,14,True,True,False,0.21491964308676656,-0.14344997934970133,-0.14344997934970133,11.86732364480939,9.547822071238661,294.0787274820261,243.17914499705012,187.60177527685588,177.10198748125939,76,63,0.3507029460160993,0.004614512447580254,0.3,
static_wall,gaussian_prior_mppi,5,36,36,36,0->3;1->6;2->5;3->4;4->1;5->0;6->2,walls_0_1__1_2,0-1;1-2,2,0.4,0.2,,0.75,0,0.0,from_start,,0,True,,True,False,False,,False,True,False,0.2949266584762485,0.47583444920363777,0.47583444920363777,18.346132158875413,18.346132158875413,65.6127249848291,65.6127249848291,21.650982817414455,21.650982817414455,68,68,0.5911383939965162,0.008693211676419357,0.3,
static_wall,corridor_prior_mppi,5,36,36,36,0->3;1->6;2->5;3->4;4->1;5->0;6->2,walls_0_1__1_2,0-1;1-2,2,0.4,0.2,,0.75,0,0.0,from_start,,0,True,,True,False,False,,False,True,False,0.29481092205139253,0.14680858697035332,0.14680858697035332,18.994035292940875,18.994035292940875,136.35787258018982,136.35787258018982,69.88093407630873,69.88093407630873,82,82,0.5338183400162961,0.006509979756296295,0.3,
static_wall,frenet_corridor_mppi,5,36,36,36,0->3;1->6;2->5;3->4;4->1;5->0;6->2,walls_0_1__1_2,0-1;1-2,2,0.4,0.2,,0.75,0,0.0,from_start,,0,True,,True,False,False,,False,True,False,0.27633687135739077,0.25594887752303486,0.25594887752303486,18.5530382243428,18.5530382243428,60.42524982049305,60.42524982049305,18.364811634525566,18.364811634525566,67,67,0.5466707140149083,0.008159264388282213,0.3,
static_wall,control_bank_mppi,5,36,36,36,0->3;1->6;2->5;3->4;4->1;5->0;6->2,walls_0_1__1_2,0-1;1-2,2,0.4,0.2,,0.75,0,0.0,from_start,,0,True,,True,False,False,,False,True,False,0.27393738015769453,0.5174073795676237,0.5174073795676237,17.138041187730884,17.138041187730884,75.04468898371843,75.04468898371843,54.6812942621947,54.6812942621947,63,63,0.48426543502137065,0.0076867529368471535,0.3,
static_wall,standard_mppi,5,36,36,36,0->3;1->6;2->5;3->4;4->1;5->0;6->2,walls_0_1__1_2,0-1;1-2,2,0.4,0.2,,0.75,0,0.0,from_start,,0,False,collision,False,True,False,18,True,True,False,8.305374597927697,-0.4609423938993048,-0.4609423938993048,4.646896696151324,4.646896696151324,723.2052381496047,723.2052381496047,554.3000436078644,554.3000436078644,150,150,0.7987352240015753,0.005324901493343835,0.3,
no_wall,gaussian_prior_mppi,5,37,37,37,0->5;1->4;2->6;3->1;4->2;5->3;6->0,no_wall,,0,0.0,0.0,,0.75,,,,,,True,,True,False,False,,False,False,False,0.2879471120596995,0.24206088164556133,nan,13.301701399938496,nan,118.83618497500566,nan,35.88078647550832,nan,66,0,0.39285101101268083,0.005952288045646679,0.3,
no_wall,corridor_prior_mppi,5,37,37,37,0->5;1->4;2->6;3->1;4->2;5->3;6->0,no_wall,,0,0.0,0.0,,0.75,,,,,,False,collision,True,True,False,20,False,False,False,0.2862554365806297,-0.05704372787749652,nan,12.382892176857606,nan,166.35484745008728,nan,67.36158345894111,nan,56,0,0.1845061390195042,0.003294752482491146,0.3,
no_wall,frenet_corridor_mppi,5,37,37,37,0->5;1->4;2->6;3->1;4->2;5->3;6->0,no_wall,,0,0.0,0.0,,0.75,,,,,,True,,True,False,False,,False,False,False,0.23893646987110997,0.24497219027873135,nan,13.353532460896966,nan,117.63675283112485,nan,39.69958242527951,nan,66,0,0.3517139689938631,0.005328999530210047,0.3,
no_wall,control_bank_mppi,5,37,37,37,0->5;1->4;2->6;3->1;4->2;5->3;6->0,no_wall,,0,0.0,0.0,,0.75,,,,,,True,,True,False,False,,False,False,False,0.27916383710191633,0.07327212339904582,nan,13.053360349362878,nan,108.65729577154588,nan,46.181272940703316,nan,59,0,0.29287835699506104,0.004964039949068831,0.3,
no_wall,standard_mppi,5,37,37,37,0->5;1->4;2->6;3->1;4->2;5->3;6->0,no_wall,,0,0.0,0.0,,0.75,,,,,,False,collision,False,True,False,58,False,False,False,6.2238461601798365,-0.18678869334911888,nan,6.018459944651815,nan,712.5123531443016,nan,536.3854639711888,nan,150,0,0.21960335900075734,0.0014640223933383822,0.3,
dynamic_wall,gaussian_prior_mppi,5,37,37,37,0->5;1->4;2->6;3->1;4->2;5->3;6->0,wall_0_1,0-1,1,0.4,0.2,0.25,0.75,17,0.23702838517511343,clearance_preview,0.736637454127534,17,True,,True,False,False,,False,True,False,0.26669769917555725,0.13869846461668522,0.13869846461668522,18.484214481795366,15.74155710186573,155.49979750421363,113.5980236128054,73.16989940479948,62.35642191436226,90,73,0.7204808589885943,0.008005342877651048,0.3,
dynamic_wall,corridor_prior_mppi,5,37,37,37,0->5;1->4;2->6;3->1;4->2;5->3;6->0,wall_0_1,0-1,1,0.4,0.2,0.25,0.75,18,0.2545967903004568,progress_and_clearance,0.6667695064169548,18,True,,True,False,False,,False,True,False,0.2588029011187024,0.044330798910444835,0.044330798910444835,18.456563097439588,15.50942281262932,171.34453882510707,125.48630642820474,93.33658857881404,73.90790116753526,90,72,0.5013055219897069,0.005570061355441188,0.3,
dynamic_wall,frenet_corridor_mppi,5,37,37,37,0->5;1->4;2->6;3->1;4->2;5->3;6->0,wall_0_1,0-1,1,0.4,0.2,0.25,0.75,17,0.23700760715644142,clearance_preview,0.7366029878058269,17,True,,True,False,False,,False,True,False,0.2734960689346468,0.14153589937784317,0.14153589937784317,18.918411911721407,16.178425455751505,129.62170829161983,88.58256383568838,62.88171722585714,51.16768053404895,89,72,0.6740381199924741,0.007573462022387349,0.3,
dynamic_wall,control_bank_mppi,5,37,37,37,0->5;1->4;2->6;3->1;4->2;5->3;6->0,wall_0_1,0-1,1,0.4,0.2,0.25,0.75,23,0.2599057134976409,progress,0.7824124204104568,23,True,,True,False,False,,False,True,False,0.2855729246360901,0.1840667037318358,0.1840667037318358,18.491099850550473,15.416926548645291,138.01166013720535,75.2667978486372,87.40426527009025,48.05884645270223,88,65,0.5929928879777435,0.006738555545201631,0.3,
dynamic_wall,standard_mppi,5,37,37,37,0->5;1->4;2->6;3->1;4->2;5->3;6->0,wall_0_1,0-1,1,0.4,0.2,0.25,0.75,13,0.21997709895201167,clearance_preview,0.6424187639870644,13,False,collision,False,True,False,58,True,True,False,6.2238461601798365,-0.18678869334911888,-0.18678869334911888,6.018459944651815,3.5261219033229794,712.5123531443016,662.3305268757117,536.3854639711888,528.2048273855581,150,137,0.5277860419882927,0.0035185736132552848,0.3,
static_wall,gaussian_prior_mppi,5,37,37,37,0->5;1->4;2->6;3->1;4->2;5->3;6->0,wall_0_1,0-1,1,0.4,0.2,,0.75,0,0.0,from_start,,0,False,collision,True,True,False,21,True,True,False,0.23173680813897737,-0.06501605688875486,-0.06501605688875486,17.29403432046349,17.29403432046349,174.7755309280407,174.7755309280407,78.452078744704,78.452078744704,72,72,0.6074593540106434,0.008436935472370047,0.3,
static_wall,corridor_prior_mppi,5,37,37,37,0->5;1->4;2->6;3->1;4->2;5->3;6->0,wall_0_1,0-1,1,0.4,0.2,,0.75,0,0.0,from_start,,0,True,,True,False,False,,False,True,False,0.2949041541469547,0.14733074136394642,0.14733074136394642,17.57611294407958,17.57611294407958,104.61028168105476,104.61028168105476,49.110783181142,49.110783181142,65,65,0.3720403919869568,0.005723698338260874,0.3,
static_wall,frenet_corridor_mppi,5,37,37,37,0->5;1->4;2->6;3->1;4->2;5->3;6->0,wall_0_1,0-1,1,0.4,0.2,,0.75,0,0.0,from_start,,0,False,collision,True,True,False,22,True,True,False,0.2667515500372751,-0.004636836725204235,-0.004636836725204235,17.372523378172914,17.372523378172914,174.45328517166502,174.45328517166502,89.25744115889657,89.25744115889657,72,72,0.5616126100067049,0.007800175138982013,0.3,
static_wall,control_bank_mppi,5,37,37,37,0->5;1->4;2->6;3->1;4->2;5->3;6->0,wall_0_1,0-1,1,0.4,0.2,,0.75,0,0.0,from_start,,0,True,,True,False,False,,False,True,False,0.2771313156858846,0.3806677775816342,0.3806677775816342,17.44573563458969,17.44573563458969,57.961324068096516,57.961324068096516,39.27562728917052,39.27562728917052,64,64,0.4862862609734293,0.007598222827709833,0.3,
static_wall,standard_mppi,5,37,37,37,0->5;1->4;2->6;3->1;4->2;5->3;6->0,wall_0_1,0-1,1,0.4,0.2,,0.75,0,0.0,from_start,,0,True,,True,False,False,,False,True,False,0.3021843793889461,0.06977811499884892,0.06977811499884892,13.697026633473763,13.697026633473763,134.88874459421518,134.88874459421518,48.229227767833954,48.229227767833954,53,53,0.1832520210009534,0.003457585301904781,0.3,
dynamic_wall,gaussian_prior_mppi,5,37,37,37,0->5;1->4;2->6;3->1;4->2;5->3;6->0,wall_0_2,0-2,1,0.4,0.2,0.25,0.75,17,0.23702838517511343,clearance_preview,0.6940273199569644,17,False,collision,False,True,False,21,True,True,False,7.376881999324652,-0.18367576854115822,-0.18367576854115822,4.41477189461355,1.67211451468391,681.9400419420238,640.0382680506154,567.3966686740131,558.2942201488838,150,133,1.041471210977761,0.006943141406518407,0.3,
dynamic_wall,corridor_prior_mppi,5,37,37,37,0->5;1->4;2->6;3->1;4->2;5->3;6->0,wall_0_2,0-2,1,0.4,0.2,0.25,0.75,17,0.2375645284231835,clearance_preview,0.7338806022349387,17,False,collision,True,True,False,20,True,True,False,0.28724997494092985,-0.3759081520765385,-0.3759081520765385,12.583705384662904,9.846405071686515,177.3453835695553,137.87729156486645,74.98983022606936,60.062659020384416,60,43,0.300852954009315,0.00501421590015525,0.3,
dynamic_wall,frenet_corridor_mppi,5,37,37,37,0->5;1->4;2->6;3->1;4->2;5->3;6->0,wall_0_2,0-2,1,0.4,0.2,0.25,0.75,17,0.23700760715644142,clearance_preview,0.6941377152614578,17,False,collision,False,True,False,21,True,True,False,7.551898495855833,-0.17936040993225677,-0.17936040993225677,4.150809498967475,1.4108230429975728,679.7846333655614,638.74548890963,585.2743210660351,575.774947841536,150,133,0.994637309020618,0.006630915393470787,0.3,
dynamic_wall,control_bank_mppi,5,37,37,37,0->5;1->4;2->6;3->1;4->2;5->3;6->0,wall_0_2,0-2,1,0.4,0.2,0.25,0.75,22,0.24943962411082715,clearance_preview,0.6755553012900426,22,False,collision,False,True,False,26,True,True,False,7.568828749662756,-0.29188276131105895,-0.29188276131105895,4.014591644736659,1.068457509287628,712.8681092853274,656.7132569109253,601.1060687030167,564.9713708001167,150,128,0.8941126109857578,0.005960750739905052,0.3,
dynamic_wall,standard_mppi,5,37,37,37,0->5;1->4;2->6;3->1;4->2;5->3;6->0,wall_0_2,0-2,1,0.4,0.2,0.25,0.75,13,0.21997709895201167,clearance_preview,0.7124202589148578,13,False,collision,False,True,False,16,True,True,False,6.558298268325367,-0.37219735400060694,-0.37219735400060694,5.122925975760981,2.630587934432145,724.4909727989179,674.3091465303282,590.5522011376756,580.2974538000437,150,137,0.4665736670140177,0.003110491113426785,0.3,
static_wall,gaussian_prior_mppi,5,37,37,37,0->5;1->4;2->6;3->1;4->2;5->3;6->0,wall_0_2,0-2,1,0.4,0.2,,0.75,0,0.0,from_start,,0,True,,True,False,False,,False,True,False,0.2486110988563419,0.3791459983577658,0.3791459983577658,16.851477040511572,16.851477040511572,60.68964135267705,60.68964135267705,24.58500331158658,24.58500331158658,62,62,0.4176132519787643,0.0067356976125607145,0.3,
static_wall,corridor_prior_mppi,5,37,37,37,0->5;1->4;2->6;3->1;4->2;5->3;6->0,wall_0_2,0-2,1,0.4,0.2,,0.75,0,0.0,from_start,,0,True,,True,False,False,,False,True,False,0.3047912042632974,0.10126794624740515,0.10126794624740515,16.91055814842065,16.91055814842065,75.0413316634629,75.0413316634629,44.65657782295154,44.65657782295154,60,60,0.2742310799949337,0.0045705179999155614,0.3,
